date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:03:10	1107/1107	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Feb%202023%2021:30:42%20GMT	https://kit2.wirastudio.co/perdo/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=6.4.5	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-includes/js/mediaelement/wp-mediaelement.min75e4.js	(from https://kit2.wirastudio.co/perdo/template-kit/home/)
10:03:10	1264/1264	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2019%20Sep%202024%2000:04:42%20GMT	https://kit2.wirastudio.co/perdo/wp-content/plugins/metform/public/assets/js/htm.js?ver=3.9.0	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-content/plugins/metform/public/assets/js/htm9086.js	(from https://kit2.wirastudio.co/perdo/template-kit/home/)
10:03:11	8171/8171	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2018%20Jan%202023%2016:46:34%20GMT	https://kit2.wirastudio.co/perdo/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://kit2.wirastudio.co/perdo/template-kit/home/)
10:03:11	6625/6625	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20Sep%202023%2001:00:24%20GMT	https://kit2.wirastudio.co/perdo/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.14.0	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-includes/js/dist/vendor/regenerator-runtime.min6c85.js	(from https://kit2.wirastudio.co/perdo/template-kit/home/)
10:03:11	115127/115127	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2026%20Sep%202023%2019:53:26%20GMT	https://kit2.wirastudio.co/perdo/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://kit2.wirastudio.co/perdo/template-kit/home/)
10:03:11	10609/10609	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20Feb%202023%2012:34:52%20GMT	https://kit2.wirastudio.co/perdo/wp-includes/js/dist/vendor/react.min.js?ver=18.2.0	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-includes/js/dist/vendor/react.min7a3b.js	(from https://kit2.wirastudio.co/perdo/template-kit/home/)
10:03:12	129397/129397	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2029%20Jun%202023%2001:38:46%20GMT	https://kit2.wirastudio.co/perdo/wp-includes/js/dist/vendor/react-dom.min.js?ver=18.2.0	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-includes/js/dist/vendor/react-dom.min7a3b.js	(from https://kit2.wirastudio.co/perdo/template-kit/home/)
10:03:12	1139/1139	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2021%20Sep%202023%2018:56:32%20GMT	https://kit2.wirastudio.co/perdo/wp-includes/js/dist/escape-html.min.js?ver=03e27a7b6ae14f7afaa6	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-includes/js/dist/escape-html.min0311.js	(from https://kit2.wirastudio.co/perdo/template-kit/home/)
10:03:12	12649/12649	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2021%20Sep%202023%2018:56:32%20GMT	https://kit2.wirastudio.co/perdo/wp-includes/js/dist/element.min.js?ver=ed1c7604880e8b574b40	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-includes/js/dist/element.min0eb1.js	(from https://kit2.wirastudio.co/perdo/template-kit/home/)
10:03:13	603633/603633	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2019%20Sep%202024%2000:04:42%20GMT	https://kit2.wirastudio.co/perdo/wp-content/plugins/metform/public/assets/js/app.js?ver=3.9.0	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-content/plugins/metform/public/assets/js/app9086.js	(from https://kit2.wirastudio.co/perdo/template-kit/home/)
10:03:13	15073/15073	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20Oct%202024%2001:41:12%20GMT	https://kit2.wirastudio.co/perdo/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.24.7	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min52dd.js	(from https://kit2.wirastudio.co/perdo/template-kit/home/)
10:03:13	4997/4997	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20Oct%202024%2001:41:12%20GMT	https://kit2.wirastudio.co/perdo/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.24.7	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-content/plugins/elementor/assets/js/webpack.runtime.min52dd.js	(from https://kit2.wirastudio.co/perdo/template-kit/home/)
10:03:13	80657/80657	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20Oct%202024%2001:41:12%20GMT	https://kit2.wirastudio.co/perdo/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.24.7	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-content/plugins/elementor/assets/js/frontend-modules.min52dd.js	(from https://kit2.wirastudio.co/perdo/template-kit/home/)
10:03:14	21438/21438	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2002%20Feb%202023%2022:06:32%20GMT	https://kit2.wirastudio.co/perdo/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-includes/js/jquery/ui/core.min3f14.js	(from https://kit2.wirastudio.co/perdo/template-kit/home/)
10:03:14	41321/41321	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20Oct%202024%2001:41:12%20GMT	https://kit2.wirastudio.co/perdo/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.24.7	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-content/plugins/elementor/assets/js/frontend.min52dd.js	(from https://kit2.wirastudio.co/perdo/template-kit/home/)
10:03:14	681/681	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20Oct%202024%2001:41:26%20GMT	https://kit2.wirastudio.co/perdo/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min.js?ver=3.3.0	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min9b70.js	(from https://kit2.wirastudio.co/perdo/template-kit/home/)
10:03:14	18660/18660	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20Oct%202024%2001:41:26%20GMT	https://kit2.wirastudio.co/perdo/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=3.3.0	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor9b70.js	(from https://kit2.wirastudio.co/perdo/template-kit/home/)
10:03:15	4598/4598	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2001%20Aug%202017%2010:13:52%20GMT	https://kit2.wirastudio.co/perdo/wp-includes/js/mediaelement/mejs-controls.svg	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-includes/js/mediaelement/mejs-controls.svg	(from https://kit2.wirastudio.co/perdo/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17)
10:03:16	418766/418766	---M--	200	added ('OK')	image/png	date:Tue,%2028%20May%202024%2001:33:40%20GMT	https://kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/2024/05/futuristic-geometric-shape-composition-backgrounds-2023-11-27-05-32-33-utc.png	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/2024/05/futuristic-geometric-shape-composition-backgrounds-2023-11-27-05-32-33-utc.png	(from https://kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/elementor/css/post-464.css?ver=1726714544)
10:03:16	137080/137080	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20May%202024%2002:52:25%20GMT	https://kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/2024/02/personal-trainer-coach-and-man-writing-on-clipboard-for-gym-membership-sign-up-and-information-fo.jpg	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/2024/02/personal-trainer-coach-and-man-writing-on-clipboard-for-gym-membership-sign-up-and-information-fo.jpg	(from https://kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/elementor/css/post-52.css?ver=1726714545)
10:03:16	111856/111856	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20May%202024%2001:54:24%20GMT	https://kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/2024/05/10-school-paper-texture-hq-1.jpg	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/2024/05/10-school-paper-texture-hq-1.jpg	(from https://kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/elementor/css/post-52.css?ver=1726714545)
10:03:16	148498/148498	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20May%202024%2002:52:24%20GMT	https://kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/2024/02/young-personal-development-coach-answering-the-client-by-email-by-a-laptop.jpg	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/2024/02/young-personal-development-coach-answering-the-client-by-email-by-a-laptop.jpg	(from https://kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/elementor/css/post-52.css?ver=1726714545)
10:03:16	156930/156930	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20May%202024%2002:52:27%20GMT	https://kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/2024/02/overjoyed-multiethnic-women-and-redhead-motivation-coach-hugging-and-looking-at-each-other.jpg	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/2024/02/overjoyed-multiethnic-women-and-redhead-motivation-coach-hugging-and-looking-at-each-other.jpg	(from https://kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/elementor/css/post-52.css?ver=1726714545)
10:03:17	184826/184826	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20May%202024%2002:52:37%20GMT	https://kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/2024/02/psychologist-coach-and-personal-growth-trainer-guides-a-client.jpg	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/2024/02/psychologist-coach-and-personal-growth-trainer-guides-a-client.jpg	(from https://kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/elementor/css/post-52.css?ver=1726714545)
10:03:17	104812/104812	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20May%202024%2002:52:35%20GMT	https://kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/2024/02/smiling-personal-health-coach.jpg	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/2024/02/smiling-personal-health-coach.jpg	(from https://kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/elementor/css/post-52.css?ver=1726714545)
10:03:17	139527/139527	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20May%202024%2002:52:25%20GMT	https://kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/2024/02/personal-life-coach-using-tablet.jpg	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/2024/02/personal-life-coach-using-tablet.jpg	(from https://kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/elementor/css/post-52.css?ver=1726714545)
10:03:17	141791/141791	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20May%202024%2002:52:27%20GMT	https://kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/2024/02/happiness-and-inspiration-overjoyed-multiracial-coach-sitting-with-pen-and-looking-at-camera.jpg	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/2024/02/happiness-and-inspiration-overjoyed-multiracial-coach-sitting-with-pen-and-looking-at-camera.jpg	(from https://kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/elementor/css/post-52.css?ver=1726714545)
10:03:17	246460/246460	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20May%202024%2002:52:52%20GMT	https://kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/2024/02/women-attending-personal-development-seminar-or-conference-life-long-learning.jpg	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/2024/02/women-attending-personal-development-seminar-or-conference-life-long-learning.jpg	(from https://kit2.wirastudio.co/perdo/wp-content/uploads/sites/3/elementor/css/post-52.css?ver=1726714545)
10:03:18	201/201	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Oct%202024%2001:41:26%20GMT	https://kit2.wirastudio.co/perdo/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://kit2.wirastudio.co/perdo/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.3.0)
10:03:18	160/160	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Oct%202024%2001:41:26%20GMT	https://kit2.wirastudio.co/perdo/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://kit2.wirastudio.co/perdo/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.3.0)
10:03:18	158/158	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Oct%202024%2001:41:26%20GMT	https://kit2.wirastudio.co/perdo/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://kit2.wirastudio.co/perdo/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.3.0)
10:03:18	148/148	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Oct%202024%2001:41:26%20GMT	https://kit2.wirastudio.co/perdo/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	C:/My%20Web%20Sites/SMK/kit2.wirastudio.co/perdo/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://kit2.wirastudio.co/perdo/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.3.0)
